,accident_id,source,year,month,day_of_week,state,vehicle_1,vehicle_2,vehicles_involved,party_age_group,victim_age_group,cause_of_accident,road_condition,lighting_condition,fatalities,injuries,casualties,severity,weather_group
4134,SCRAPED_000959,News_Paper,2023,August,Friday,Uttar Pradesh,Truck,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Daylight,6,8,14,Fatal,Clear
4135,SCRAPED_000960,News_Paper,2023,August,Thursday,Maharashtra,Two Wheeler,Truck,2,Unknown,31-50,Severe Collision,Dry,Daylight,1,0,1,Fatal,Clear
4136,SCRAPED_000961,News_Paper,2023,August,Sunday,Madhya Pradesh,Pedestrian,Truck,2,Unknown,31-50,Severe Collision,Wet,Daylight,1,1,2,Fatal,Clear
4137,SCRAPED_000962,News_Paper,2023,August,Sunday,Maharashtra,Suv,Truck,2,Unknown,Unknown,Severe Collision,Dry,Dark,3,2,5,Fatal,Clear
4138,SCRAPED_000963,News_Paper,2023,August,Sunday,Uttar Pradesh,Two Wheeler,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Dark,3,0,3,Fatal,Clear
4139,SCRAPED_000964,News_Paper,2023,August,Sunday,West Bengal,Two Wheeler,Truck,2,Unknown,31-50,Severe Collision,Wet,Dark,1,1,2,Fatal,Clear
4140,SCRAPED_000965,News_Paper,2023,August,Monday,Meghalaya,Truck,Gorge,2,Unknown,Unknown,Loss of Control,Dry,Daylight,3,2,5,Fatal,Clear
4141,SCRAPED_000966,News_Paper,2023,August,Monday,Assam,Auto Rickshaw,Truck,2,Unknown,31-50,Parking Issue,Dry,Dark,3,4,7,Fatal,Clear
4142,SCRAPED_000967,News_Paper,2023,August,Tuesday,Himachal Pradesh,Car,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Daylight,2,0,2,Fatal,Clear
4143,SCRAPED_000968,News_Paper,2023,August,Tuesday,Himachal Pradesh,Pick Up,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,2,0,2,Fatal,Clear
4144,SCRAPED_000969,News_Paper,2023,August,Wednesday,Karnataka,Car,Truck,2,Unknown,31-50,Unknown/Other,Dry,Daylight,1,4,5,Fatal,Clear
4145,SCRAPED_000970,News_Paper,2023,August,Wednesday,Maharashtra,Two Wheeler,Truck,2,Unknown,31-50,Unknown/Other,Wet,Daylight,1,0,1,Fatal,Clear
4146,SCRAPED_000971,News_Paper,2023,August,Tuesday,Maharashtra,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Wet,Dark,1,1,2,Fatal,Clear
4147,SCRAPED_000972,News_Paper,2023,August,Friday,Gujarat,Truck,Truck,2,Unknown,Unknown,Parking Issue,Dry,Daylight,10,13,23,Fatal,Clear
4148,SCRAPED_000973,News_Paper,2023,August,Thursday,Maharashtra,Two Wheeler,Truck,2,Unknown,31-50,Unknown/Other,Dry,Daylight,1,5,6,Fatal,Clear
4149,SCRAPED_000974,News_Paper,2023,August,Wednesday,Maharashtra,Two Wheeler,Truck,2,Unknown,Over 51,No Distancing/Rear End,Dry,Dark,1,0,1,Fatal,Clear
4150,SCRAPED_000975,News_Paper,2023,August,Friday,Uttar Pradesh,Bus,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,4,11,15,Fatal,Clear
4151,SCRAPED_000976,News_Paper,2023,August,Friday,Maharashtra,Two Wheeler,Truck,2,Unknown,Over 51,Severe Collision,Dry,Daylight,1,1,2,Fatal,Clear
4152,SCRAPED_000977,News_Paper,2023,August,Friday,Rajasthan,Truck,Unidentified,2,Unknown,31-50,Loss of Control,Dry,Daylight,1,12,13,Fatal,Clear
4153,SCRAPED_000978,News_Paper,2023,August,Saturday,Maharashtra,Pedestrian,Truck,2,Unknown,18-30,Reckless Driving,Dry,Daylight,1,0,1,Fatal,Clear
4154,SCRAPED_000979,News_Paper,2023,August,Sunday,Andhra Pradesh,Two Wheeler,Truck,2,Unknown,Over 51,Severe Collision,Dry,Dark,1,1,2,Fatal,Clear
4155,SCRAPED_000980,News_Paper,2023,August,Wednesday,Telangana,Auto Rickshaw,Truck,2,Unknown,Unknown,Severe Collision,Dry,Dark,4,3,7,Fatal,Clear
4156,SCRAPED_000981,News_Paper,2023,August,Thursday,Assam,Car,Truck,2,Unknown,Over 51,Parking Issue,Dry,Daylight,1,1,2,Fatal,Clear
4157,SCRAPED_000982,News_Paper,2023,August,Thursday,Kerala,Two Wheeler,Truck,2,Unknown,Over 51,Parking Issue,Wet,Daylight,1,0,1,Fatal,Clear
4158,SCRAPED_000983,News_Paper,2023,August,Friday,Uttar Pradesh,Two Wheeler,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,2,0,2,Fatal,Clear
4159,SCRAPED_000984,News_Paper,2023,August,Thursday,Madhya Pradesh,Car,Truck,2,Unknown,Unknown,Severe Collision,Dry,Dark,5,0,5,Fatal,Clear
4160,SCRAPED_000985,News_Paper,2023,August,Friday,Telangana,Suv,Truck,2,Unknown,Unknown,Parking Issue,Dry,Dark,2,0,2,Fatal,Clear
4161,SCRAPED_000986,News_Paper,2023,August,Saturday,Tamil Nadu,Truck,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Daylight,2,0,2,Fatal,Clear
4162,SCRAPED_000987,News_Paper,2023,August,Saturday,Jammu and Kashmir,Truck,Gorge,2,Unknown,Unknown,Loss of Control,Dry,Dark,9,1,10,Fatal,Clear
4163,SCRAPED_000988,News_Paper,2023,August,Saturday,Andhra Pradesh,Two Wheeler,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,3,0,3,Fatal,Clear
4164,SCRAPED_000989,News_Paper,2023,August,Saturday,Rajasthan,Truck,Unidentified,2,Unknown,Unknown,Loss of Control,Wet,Dark,2,0,2,Fatal,Clear
4165,SCRAPED_000990,News_Paper,2023,August,Saturday,Tamil Nadu,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Dry,Dark,1,0,1,Fatal,Clear
4166,SCRAPED_000991,News_Paper,2023,August,Saturday,Haryana,Two Wheeler,Truck,2,Unknown,31-50,No Distancing/Rear End,Wet,Daylight,1,0,1,Fatal,Clear
4167,SCRAPED_000992,News_Paper,2023,August,Friday,Haryana,Truck,Truck,2,Unknown,Unknown,Parking Issue,Dry,Dark,1,0,1,Fatal,Clear
4168,SCRAPED_000993,News_Paper,2023,August,Monday,Uttar Pradesh,Two Wheeler,Truck,2,Unknown,31-50,No Distancing/Rear End,Wet,Dark,1,0,1,Fatal,Clear
4169,SCRAPED_000994,News_Paper,2023,August,Tuesday,Haryana,Pedestrian,Truck,2,Unknown,Unknown,Reckless Driving,Dry,Dark,3,0,3,Fatal,Clear
4170,SCRAPED_000995,News_Paper,2023,August,Wednesday,Rajasthan,Two Wheeler,Truck,2,Unknown,Under 18,No Distancing/Rear End,Dry,Daylight,1,2,3,Fatal,Clear
4171,SCRAPED_000996,News_Paper,2023,August,Saturday,Assam,Pedestrian,Truck,2,Unknown,Unknown,Reckless Driving,Dry,Daylight,1,0,1,Fatal,Clear
4172,SCRAPED_000997,News_Paper,2023,August,Saturday,Assam,Two Wheeler,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,2,0,2,Fatal,Clear
4173,SCRAPED_000998,News_Paper,2023,August,Sunday,Maharashtra,Two Wheeler,Truck,2,Unknown,31-50,No Distancing/Rear End,Dry,Daylight,1,0,1,Fatal,Clear
4174,SCRAPED_000999,News_Paper,2023,August,Wednesday,Bihar,Suv,Truck,2,Unknown,Unknown,Parking Issue,Dry,Dark,7,2,9,Fatal,Clear
4175,SCRAPED_001000,News_Paper,2023,August,Tuesday,Andhra Pradesh,Car,Truck,2,Unknown,18-30,No Distancing/Rear End,Wet,Daylight,1,4,5,Fatal,Clear
4176,SCRAPED_001001,News_Paper,2023,August,Tuesday,West Bengal,Two Wheeler,Truck,2,Unknown,Over 51,Severe Collision,Wet,Daylight,1,0,1,Fatal,Clear
4177,SCRAPED_001002,News_Paper,2023,August,Monday,Maharashtra,Truck,Truck,2,Unknown,Unknown,Severe Collision,Wet,Daylight,1,1,2,Fatal,Clear
4178,SCRAPED_001003,News_Paper,2023,August,Thursday,Delhi,Two Wheeler,Truck,2,Unknown,Unknown,Severe Collision,Wet,Daylight,2,0,2,Fatal,Clear
4179,SCRAPED_001004,News_Paper,2023,August,Thursday,Telangana,Pedestrian,Truck,2,Unknown,31-50,Reckless Driving,Dry,Dark,1,0,1,Fatal,Clear
4180,SCRAPED_001005,News_Paper,2023,August,Wednesday,Maharashtra,Pedestrian,Truck,2,Unknown,Under 18,Reckless Driving,Wet,Daylight,1,0,1,Fatal,Clear
4181,SCRAPED_001006,News_Paper,2023,August,Wednesday,Maharashtra,Two Wheeler,Truck,2,Unknown,18-30,Severe Collision,Dry,Daylight,1,0,1,Fatal,Clear
4182,SCRAPED_001007,News_Paper,2023,August,Thursday,Punjab,Pick Up,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,2,0,2,Fatal,Clear
4183,SCRAPED_001008,News_Paper,2023,August,Thursday,Punjab,Car,Truck,2,Unknown,Unknown,Severe Collision,Dry,Dark,4,0,4,Fatal,Clear
4184,SCRAPED_001009,News_Paper,2023,September,Sunday,Uttar Pradesh,Car,Truck,2,Unknown,Unknown,Parking Issue,Wet,Daylight,4,3,7,Fatal,Clear
4185,SCRAPED_001010,News_Paper,2023,September,Monday,Karnataka,Car,Truck,2,Unknown,Unknown,Parking Issue,Dry,Dark,4,3,7,Fatal,Clear
4186,SCRAPED_001011,News_Paper,2023,September,Sunday,Madhya Pradesh,Two Wheeler,Truck,2,Unknown,Over 51,Severe Collision,Dry,Daylight,1,2,3,Fatal,Clear
4187,SCRAPED_001012,News_Paper,2023,September,Sunday,Uttar Pradesh,Truck,Unidentified,2,Unknown,Unknown,Loss of Control,Wet,Daylight,3,0,3,Fatal,Clear
4188,SCRAPED_001013,News_Paper,2023,September,Tuesday,Uttar Pradesh,Two Wheeler,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Daylight,1,1,2,Fatal,Clear
4189,SCRAPED_001014,News_Paper,2023,September,Tuesday,Rajasthan,Two Wheeler,Truck,2,Unknown,Unknown,Severe Collision,Wet,Daylight,1,0,1,Fatal,Clear
4190,SCRAPED_001015,News_Paper,2023,September,Wednesday,Tamil Nadu,Van,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,6,2,8,Fatal,Clear
4191,SCRAPED_001016,News_Paper,2023,September,Wednesday,Maharashtra,Car,Truck,2,Unknown,Unknown,Severe Collision,Wet,Dark,3,2,5,Fatal,Clear
4192,SCRAPED_001017,News_Paper,2023,September,Tuesday,Assam,Suv,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,7,11,18,Fatal,Clear
4193,SCRAPED_001018,News_Paper,2023,September,Tuesday,Rajasthan,Suv,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,4,1,5,Fatal,Clear
4194,SCRAPED_001019,News_Paper,2023,September,Wednesday,Karnataka,Pedestrian,Truck,2,Unknown,Under 18,Reckless Driving,Dry,Daylight,1,0,1,Fatal,Clear
4195,SCRAPED_001020,News_Paper,2023,September,Thursday,Rajasthan,Suv,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,5,16,21,Fatal,Clear
4196,SCRAPED_001021,News_Paper,2023,September,Wednesday,Haryana,Two Wheeler,Truck,2,Unknown,18-30,Severe Collision,Dry,Daylight,1,1,2,Fatal,Clear
4197,SCRAPED_001022,News_Paper,2023,September,Wednesday,Haryana,Two Wheeler,Truck,2,Unknown,31-50,Severe Collision,Wet,Daylight,1,0,1,Fatal,Clear
4198,SCRAPED_001023,News_Paper,2023,September,Wednesday,Haryana,Truck,Unidentified,2,Unknown,Unknown,Loss of Control,Dry,Dark,3,0,3,Fatal,Clear
4199,SCRAPED_001024,News_Paper,2023,September,Saturday,Tamil Nadu,Two Wheeler,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,3,0,3,Fatal,Clear
4200,SCRAPED_001025,News_Paper,2023,September,Saturday,Meghalaya,Car,Truck,2,Unknown,31-50,Severe Collision,Wet,Daylight,1,0,1,Fatal,Clear
4201,SCRAPED_001026,News_Paper,2023,September,Sunday,Assam,Car,Truck,2,Unknown,Unknown,Severe Collision,Wet,Daylight,2,6,8,Fatal,Clear
4202,SCRAPED_001027,News_Paper,2023,September,Monday,Tamil Nadu,Van,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,7,14,21,Fatal,Clear
4203,SCRAPED_001028,News_Paper,2023,September,Tuesday,Jammu and Kashmir,Truck,Gorge,2,Unknown,Unknown,Loss of Control,Dry,Daylight,4,0,4,Fatal,Clear
4204,SCRAPED_001029,News_Paper,2023,September,Wednesday,Rajasthan,Bus,Truck,2,Unknown,Unknown,No Distancing/Rear End,Wet,Daylight,12,15,27,Fatal,Clear
4205,SCRAPED_001030,News_Paper,2023,September,Wednesday,Uttar Pradesh,Pick Up,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Dark,4,9,13,Fatal,Clear
4206,SCRAPED_001031,News_Paper,2023,September,Monday,Uttar Pradesh,Two Wheeler,Truck,2,Unknown,31-50,No Distancing/Rear End,Dry,Daylight,1,0,1,Fatal,Clear
4207,SCRAPED_001032,News_Paper,2023,September,Monday,Uttar Pradesh,Pedestrian,Truck,2,Unknown,31-50,Reckless Driving,Dry,Daylight,1,0,1,Fatal,Clear
4208,SCRAPED_001033,News_Paper,2023,September,Tuesday,Chhattisgarh,Two Wheeler,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Dark,2,0,2,Fatal,Clear
4209,SCRAPED_001034,News_Paper,2023,September,Saturday,Maharashtra,Two Wheeler,Truck,2,Unknown,18-30,Parking Issue,Dry,Daylight,1,0,1,Fatal,Clear
4210,SCRAPED_001035,News_Paper,2023,September,Sunday,Karnataka,Car,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,3,0,3,Fatal,Clear
4211,SCRAPED_001036,News_Paper,2023,September,Sunday,Andhra Pradesh,Two Wheeler,Truck,2,Unknown,Over 51,Reckless Driving,Wet,Dark,1,1,2,Fatal,Clear
4212,SCRAPED_001037,News_Paper,2023,September,Friday,Andhra Pradesh,Ambulance,Truck,2,Unknown,Unknown,Parking Issue,Wet,Daylight,4,1,5,Fatal,Clear
4213,SCRAPED_001038,News_Paper,2023,September,Friday,Andhra Pradesh,Suv,Truck,2,Unknown,Unknown,Severe Collision,Wet,Daylight,5,9,14,Fatal,Clear
4214,SCRAPED_001039,News_Paper,2023,September,Wednesday,Telangana,Auto Rickshaw,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,4,0,4,Fatal,Clear
4215,SCRAPED_001040,News_Paper,2023,September,Saturday,Maharashtra,Two Wheeler,Truck,2,Unknown,Under 18,No Distancing/Rear End,Dry,Dark,1,2,3,Fatal,Clear
4216,SCRAPED_001041,News_Paper,2023,September,Monday,Maharashtra,Car,Truck,2,Unknown,Unknown,No Distancing/Rear End,Wet,Daylight,4,0,4,Fatal,Clear
4217,SCRAPED_001042,News_Paper,2023,September,Sunday,Maharashtra,Two Wheeler,Truck,2,Unknown,Over 51,Severe Collision,Dry,Daylight,1,0,1,Fatal,Clear
4218,SCRAPED_001043,News_Paper,2023,September,Tuesday,Gujarat,Truck,Truck,2,Unknown,Unknown,Parking Issue,Dry,Dark,2,0,2,Fatal,Clear
4219,SCRAPED_001044,News_Paper,2023,September,Wednesday,Delhi,Two Wheeler,Truck,2,Unknown,31-50,No Distancing/Rear End,Dry,Dark,1,1,2,Fatal,Clear
4220,SCRAPED_001045,News_Paper,2023,September,Wednesday,Delhi,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Dry,Dark,1,2,3,Fatal,Clear
4221,SCRAPED_001046,News_Paper,2023,September,Saturday,Rajasthan,Bus,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Dark,2,20,22,Fatal,Clear
4222,SCRAPED_001047,News_Paper,2023,September,Sunday,Rajasthan,Truck,Bus,2,Unknown,Unknown,Unknown/Other,Dry,Daylight,5,6,11,Fatal,Clear
4223,SCRAPED_001048,News_Paper,2023,September,Tuesday,Uttar Pradesh,Truck,Truck,2,Unknown,Unknown,Severe Collision,Dry,Dark,3,0,3,Fatal,Clear
4224,SCRAPED_001049,News_Paper,2023,September,Monday,Delhi,Truck,Truck,2,Unknown,31-50,Unknown/Other,Dry,Daylight,1,4,5,Fatal,Clear
4225,SCRAPED_001050,News_Paper,2023,September,Monday,Delhi,Car,Truck,2,Unknown,31-50,No Distancing/Rear End,Dry,Daylight,1,1,2,Fatal,Clear
4226,SCRAPED_001051,News_Paper,2023,September,Sunday,Tamil Nadu,Two Wheeler,Truck,2,Unknown,18-30,Unknown/Other,Dry,Daylight,1,1,2,Fatal,Clear
4227,SCRAPED_001052,News_Paper,2023,September,Sunday,Tamil Nadu,Auto Rickshaw,Truck,2,Unknown,31-50,Unknown/Other,Dry,Daylight,1,1,2,Fatal,Clear
4228,SCRAPED_001053,News_Paper,2023,September,Monday,Tamil Nadu,Pedestrian,Truck,2,Unknown,Over 51,Reckless Driving,Dry,Dark,1,2,3,Fatal,Clear
4229,SCRAPED_001054,News_Paper,2023,September,Sunday,Haryana,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Dry,Daylight,1,1,2,Fatal,Clear
4230,SCRAPED_001055,News_Paper,2023,September,Thursday,Bihar,Pedestrian,Truck,2,Unknown,Unknown,Reckless Driving,Wet,Daylight,3,1,4,Fatal,Clear
4231,SCRAPED_001056,News_Paper,2023,September,Friday,Maharashtra,Bus,Truck,2,Unknown,31-50,No Distancing/Rear End,Wet,Daylight,1,0,1,Fatal,Clear
4232,SCRAPED_001057,News_Paper,2023,October,Monday,Maharashtra,Pedestrian,Truck,2,Unknown,Unknown,Reckless Driving,Dry,Daylight,5,5,10,Fatal,Clear
4233,SCRAPED_001058,News_Paper,2023,October,Monday,Delhi,Two Wheeler,Truck,2,Unknown,31-50,No Distancing/Rear End,Wet,Dark,1,1,2,Fatal,Clear
4234,SCRAPED_001059,News_Paper,2023,October,Tuesday,Rajasthan,Bus,Truck,2,Unknown,Unknown,Parking Issue,Wet,Daylight,3,24,27,Fatal,Clear
4235,SCRAPED_001060,News_Paper,2023,October,Wednesday,Uttar Pradesh,Car,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,8,1,9,Fatal,Clear
4236,SCRAPED_001061,News_Paper,2023,October,Tuesday,Karnataka,Car,Truck,2,Unknown,Unknown,Severe Collision,Wet,Dark,3,1,4,Fatal,Clear
4237,SCRAPED_001062,News_Paper,2023,September,Friday,Madhya Pradesh,Pedestrian,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,3,1,4,Fatal,Clear
4238,SCRAPED_001063,News_Paper,2023,October,Wednesday,Haryana,Two Wheeler,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,2,1,3,Fatal,Clear
4239,SCRAPED_001064,News_Paper,2023,October,Friday,Delhi,Two Wheeler,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Dark,1,0,1,Fatal,Clear
4240,SCRAPED_001065,News_Paper,2023,October,Friday,Delhi,Truck,Unidentified,2,Unknown,Over 51,Loss of Control,Wet,Daylight,1,0,1,Fatal,Clear
4241,SCRAPED_001066,News_Paper,2023,October,Friday,Madhya Pradesh,Pedestrian,Truck,2,Unknown,Unknown,Reckless Driving,Wet,Daylight,4,0,4,Fatal,Clear
4242,SCRAPED_001067,News_Paper,2023,October,Monday,Karnataka,Truck,Truck,2,Unknown,Unknown,Unknown/Other,Wet,Dark,7,6,13,Fatal,Clear
4243,SCRAPED_001068,News_Paper,2023,October,Monday,Telangana,Bus,Truck,2,Unknown,Under 18,Unknown/Other,Dry,Daylight,1,25,26,Fatal,Clear
4244,SCRAPED_001069,News_Paper,2023,October,Wednesday,Tamil Nadu,Car,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,2,3,5,Fatal,Clear
4245,SCRAPED_001070,News_Paper,2023,October,Tuesday,Tamil Nadu,Car,Truck,2,Unknown,Unknown,Severe Collision,Wet,Daylight,7,1,8,Fatal,Clear
4246,SCRAPED_001071,News_Paper,2023,October,Thursday,Maharashtra,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Dry,Daylight,1,1,2,Fatal,Clear
4247,SCRAPED_001072,News_Paper,2023,October,Friday,Rajasthan,Car,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,2,1,3,Fatal,Clear
4248,SCRAPED_001073,News_Paper,2023,October,Friday,Telangana,Car,Truck,2,Unknown,Unknown,Parking Issue,Dry,Daylight,2,2,4,Fatal,Clear
4249,SCRAPED_001074,News_Paper,2023,October,Friday,Jammu and Kashmir,Car,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Daylight,4,0,4,Fatal,Clear
4250,SCRAPED_001075,News_Paper,2023,October,Sunday,Goa,Car,Truck,2,Unknown,18-30,Severe Collision,Dry,Daylight,1,1,2,Fatal,Clear
4251,SCRAPED_001076,News_Paper,2023,October,Sunday,Haryana,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Wet,Daylight,1,0,1,Fatal,Clear
4252,SCRAPED_001077,News_Paper,2023,October,Tuesday,Jharkhand,Pedestrian,Truck,2,Unknown,Unknown,Reckless Driving,Dry,Daylight,2,3,5,Fatal,Clear
4253,SCRAPED_001078,News_Paper,2023,October,Wednesday,Maharashtra,Ambulance,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,4,1,5,Fatal,Clear
4254,SCRAPED_001079,News_Paper,2023,October,Thursday,Karnataka,Suv,Truck,2,Unknown,Unknown,Parking Issue,Dry,Daylight,13,0,13,Fatal,Clear
4255,SCRAPED_001080,News_Paper,2023,October,Friday,Madhya Pradesh,Pedestrian,Truck,2,Unknown,18-30,Reckless Driving,Wet,Daylight,1,0,1,Fatal,Clear
4256,SCRAPED_001081,News_Paper,2023,October,Friday,Andhra Pradesh,Two Wheeler,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Daylight,2,0,2,Fatal,Clear
4257,SCRAPED_001082,News_Paper,2023,October,Thursday,Punjab,Car,Truck,2,Unknown,Unknown,Unknown/Other,Wet,Daylight,6,0,6,Fatal,Clear
4258,SCRAPED_001083,News_Paper,2023,October,Thursday,Gujarat,Car,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,1,4,5,Fatal,Clear
4259,SCRAPED_001084,News_Paper,2023,November,Wednesday,Uttar Pradesh,Pedestrian,Truck,2,Unknown,Unknown,No Distancing/Rear End,Dry,Daylight,2,5,7,Fatal,Clear
4260,SCRAPED_001085,News_Paper,2023,October,Monday,Punjab,Car,Truck,2,Unknown,Unknown,Severe Collision,Wet,Dark,5,0,5,Fatal,Clear
4261,SCRAPED_001086,News_Paper,2023,November,Sunday,Uttar Pradesh,Car,Truck,2,Unknown,Unknown,Parking Issue,Dry,Daylight,4,0,4,Fatal,Clear
4262,SCRAPED_001087,News_Paper,2023,November,Wednesday,Goa,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Wet,Dark,1,0,1,Fatal,Clear
4263,SCRAPED_001088,News_Paper,2023,November,Thursday,Uttar Pradesh,Bus,Truck,2,Unknown,Unknown,Parking Issue,Dry,Daylight,6,27,33,Fatal,Clear
4264,SCRAPED_001089,News_Paper,2023,November,Saturday,Rajasthan,Suv,Truck,2,Unknown,Unknown,No Distancing/Rear End,Wet,Daylight,4,0,4,Fatal,Clear
4265,SCRAPED_001090,News_Paper,2023,November,Saturday,Maharashtra,Van,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,2,4,6,Fatal,Clear
4266,SCRAPED_001091,News_Paper,2023,November,Friday,Haryana,Van,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,4,0,4,Fatal,Clear
4267,SCRAPED_001092,News_Paper,2023,November,Tuesday,Uttar Pradesh,Car,Truck,2,Unknown,Unknown,Unknown/Other,Dry,Dark,6,0,6,Fatal,Clear
4268,SCRAPED_001093,News_Paper,2023,November,Tuesday,Odisha,Pedestrian,Truck,2,Unknown,31-50,Reckless Driving,Wet,Daylight,1,0,1,Fatal,Clear
4269,SCRAPED_001094,News_Paper,2023,November,Thursday,Tamil Nadu,Car,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,5,0,5,Fatal,Clear
4270,SCRAPED_001095,News_Paper,2023,November,Friday,Uttar Pradesh,Pedestrian,Truck,2,Unknown,Over 51,Reckless Driving,Dry,Daylight,1,0,1,Fatal,Clear
4271,SCRAPED_001096,News_Paper,2023,November,Saturday,Uttar Pradesh,Two Wheeler,Truck,2,Unknown,31-50,Unknown/Other,Dry,Dark,1,1,2,Fatal,Clear
4272,SCRAPED_001097,News_Paper,2023,November,Sunday,Rajasthan,Bus,Truck,2,Unknown,Unknown,Severe Collision,Dry,Dark,6,1,7,Fatal,Clear
4273,SCRAPED_001098,News_Paper,2023,November,Wednesday,Uttar Pradesh,Two Wheeler,Truck,2,Unknown,Over 51,No Distancing/Rear End,Wet,Dark,1,1,2,Fatal,Clear
4274,SCRAPED_001099,News_Paper,2023,November,Thursday,Maharashtra,Suv,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,3,2,5,Fatal,Clear
4275,SCRAPED_001100,News_Paper,2023,November,Thursday,Chandigarh,Two Wheeler,Truck,2,Unknown,18-30,Parking Issue,Dry,Daylight,1,0,1,Fatal,Clear
4276,SCRAPED_001101,News_Paper,2023,November,Monday,Delhi,Two Wheeler,Truck,2,Unknown,31-50,Reckless Driving,Dry,Dark,1,0,1,Fatal,Clear
4277,SCRAPED_001102,News_Paper,2023,November,Thursday,Tamil Nadu,Pick Up,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,3,1,4,Fatal,Clear
4278,SCRAPED_001103,News_Paper,2023,December,Friday,Odisha,Bus,Truck,2,Unknown,Unknown,Parking Issue,Dry,Daylight,8,12,20,Fatal,Clear
4279,SCRAPED_001104,News_Paper,2023,December,Friday,Uttar Pradesh,Pedestrian,Truck,2,Unknown,Under 18,Reckless Driving,Dry,Daylight,1,0,1,Fatal,Clear
4280,SCRAPED_001105,News_Paper,2023,December,Saturday,Goa,Two Wheeler,Truck,2,Unknown,18-30,Reckless Driving,Dry,Daylight,1,0,1,Fatal,Clear
4281,SCRAPED_001106,News_Paper,2023,December,Saturday,West Bengal,Two Wheeler,Truck,2,Unknown,18-30,No Distancing/Rear End,Wet,Daylight,1,0,1,Fatal,Clear
4282,SCRAPED_001107,News_Paper,2023,December,Saturday,Delhi,Pedestrian,Truck,2,Unknown,Unknown,Severe Collision,Dry,Daylight,1,1,2,Fatal,Clear
4283,SCRAPED_001108,News_Paper,2023,December,Saturday,Rajasthan,Bus,Truck,2,Unknown,Unknown,Unknown/Other,Wet,Daylight,2,12,14,Fatal,Clear
4284,SCRAPED_001109,News_Paper,2023,November,Wednesday,Karnataka,Bicycle,Truck,2,Unknown,31-50,Parking Issue,Dry,Dark,1,0,1,Fatal,Clear
4285,SCRAPED_001110,News_Paper,2023,December,Wednesday,Karnataka,Car,Truck,2,Unknown,Over 51,Severe Collision,Dry,Daylight,1,0,1,Fatal,Clear
4286,SCRAPED_001111,News_Paper,2023,December,Wednesday,Karnataka,Car,Truck,2,Unknown,Unknown,Severe Collision,Dry,Dark,2,2,4,Fatal,Clear
4287,SCRAPED_001112,News_Paper,2023,December,Sunday,Jharkhand,Car,Truck,2,Unknown,Unknown,Severe Collision,Wet,Daylight,5,0,5,Fatal,Clear
