accident_id,source,year,month,day_of_week,state,vehicle_1,vehicle_2,vehicles_involved,party_age_group,victim_age_group,cause_of_accident,weather_condition,road_condition,lighting_condition,fatalities,injuries,casualties,severity
SCRAPED_000765,News_Paper,2023,April,Monday,Jharkhand,Bus,Tractor,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,3,10,13,Fatal
SCRAPED_000766,News_Paper,2023,April,Tuesday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000767,News_Paper,2023,April,Monday,Rajasthan,Bus,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,4,6,Fatal
SCRAPED_000768,News_Paper,2023,April,Thursday,Chhattisgarh,Two Wheeler,Tractor,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000769,News_Paper,2023,April,Thursday,Chhattisgarh,Pedestrian,Truck,Unknown,Unknown,31-50,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000770,News_Paper,2023,April,Tuesday,West Bengal,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000771,News_Paper,2023,April,Tuesday,Punjab,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000772,News_Paper,2023,April,Thursday,Uttar Pradesh,Van,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000773,News_Paper,2023,April,Thursday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,2,3,Fatal
SCRAPED_000774,News_Paper,2023,April,Thursday,Telangana,Pedestrian,Lorry,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000775,News_Paper,2023,April,Friday,Uttar Pradesh,Bus,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,7,40,47,Fatal
SCRAPED_000776,News_Paper,2023,April,Friday,Mizoram,Truck,Nil,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000777,News_Paper,2023,April,Saturday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,18-30,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000778,News_Paper,2023,April,Friday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000779,News_Paper,2023,April,Saturday,Gujarat,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000780,News_Paper,2023,April,Sunday,Maharashtra,Bus,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,5,22,27,Fatal
SCRAPED_000781,News_Paper,2023,April,Saturday,Madhya Pradesh,Car,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,3,2,5,Fatal
SCRAPED_000782,News_Paper,2023,April,Monday,Rajasthan,Tractor,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000783,News_Paper,2023,April,Sunday,Rajasthan,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000784,News_Paper,2023,April,Monday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,3,3,6,Fatal
SCRAPED_000785,News_Paper,2023,April,Monday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000786,News_Paper,2023,April,Monday,Madhya Pradesh,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,2,5,Fatal
SCRAPED_000787,News_Paper,2023,April,Tuesday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,5,6,Fatal
SCRAPED_000788,News_Paper,2023,April,Wednesday,Uttar Pradesh,Two Wheeler,Tractor,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000789,News_Paper,2023,April,Tuesday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000790,News_Paper,2023,April,Thursday,Kerala,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,4,6,Fatal
SCRAPED_000791,News_Paper,2023,April,Thursday,Jharkhand,Two Wheeler,Truck,Unknown,Unknown,Under 18,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000792,News_Paper,2023,April,Friday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000793,News_Paper,2023,April,Friday,Chhattisgarh,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,3,3,6,Fatal
SCRAPED_000794,News_Paper,2023,April,Saturday,Punjab,Bicycle,Truck,Unknown,Unknown,Under 18,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000795,News_Paper,2023,April,Saturday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000796,News_Paper,2023,April,Saturday,Tamil Nadu,Bus,Truck,Unknown,Unknown,31-50,With Parked Vehicle,Unknown,Unknown,Unknown,1,22,23,Fatal
SCRAPED_000797,News_Paper,2023,April,Friday,Madhya Pradesh,Two Wheeler,Tractor,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000798,News_Paper,2023,April,Saturday,Uttar Pradesh,Car,Tractor,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000799,News_Paper,2023,April,Sunday,Goa,Car,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000800,News_Paper,2023,April,Saturday,Rajasthan,Car,Tractor,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000801,News_Paper,2023,May,Wednesday,Punjab,Bus,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,4,6,Fatal
SCRAPED_000802,News_Paper,2023,May,Monday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,Under 18,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000803,News_Paper,2023,May,Wednesday,Chhattisgarh,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,11,0,11,Fatal
SCRAPED_000804,News_Paper,2023,May,Wednesday,Bihar,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,7,4,11,Fatal
SCRAPED_000805,News_Paper,2023,May,Wednesday,Tamil Nadu,Truck,Nil,Unknown,Unknown,31-50,Run Off Road,Unknown,Unknown,Unknown,1,6,7,Fatal
SCRAPED_000806,News_Paper,2023,May,Thursday,Rajasthan,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,8,1,9,Fatal
SCRAPED_000807,News_Paper,2023,May,Friday,Uttar Pradesh,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,10,15,Fatal
SCRAPED_000808,News_Paper,2023,May,Friday,Odisha,Tractor,Nil,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,3,7,10,Fatal
SCRAPED_000809,News_Paper,2023,May,Wednesday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000810,News_Paper,2023,May,Friday,Uttar Pradesh,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,5,10,15,Fatal
SCRAPED_000811,News_Paper,2023,May,Sunday,Uttar Pradesh,Van,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,10,13,23,Fatal
SCRAPED_000812,News_Paper,2023,May,Sunday,Tamil Nadu,Two Wheeler,Lorry,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000813,News_Paper,2023,May,Sunday,Maharashtra,Van,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,2,5,Fatal
SCRAPED_000814,News_Paper,2023,May,Wednesday,Bihar,Pedestrian,Truck,Unknown,Unknown,18-30,Hit And Run,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000815,News_Paper,2023,May,Tuesday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000816,News_Paper,2023,May,Thursday,Tamil Nadu,Two Wheeler,Lorry,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000817,News_Paper,2023,May,Friday,Punjab,Two Wheeler,Truck,Unknown,Unknown,Under 18,Others,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000818,News_Paper,2023,May,Sunday,Himachal Pradesh,Truck,Gorge,Unknown,Unknown,Unknown,Vehicle Overturn,Unknown,Unknown,Unknown,5,3,8,Fatal
SCRAPED_000819,News_Paper,2023,May,Saturday,Kerala,Van,Truck,Unknown,Unknown,Under 18,Others,Unknown,Unknown,Unknown,1,3,4,Fatal
SCRAPED_000820,News_Paper,2023,May,Friday,Telangana,Car,Lorry,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,5,7,Fatal
SCRAPED_000821,News_Paper,2023,May,Saturday,Jharkhand,Van,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,6,0,6,Fatal
SCRAPED_000822,News_Paper,2023,May,Monday,Andhra Pradesh,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,7,7,14,Fatal
SCRAPED_000823,News_Paper,2023,May,Sunday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,Under 18,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000824,News_Paper,2023,May,Tuesday,Uttar Pradesh,Truck,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,9,2,11,Fatal
SCRAPED_000825,News_Paper,2023,May,Monday,Assam,Van,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000826,News_Paper,2023,May,Tuesday,Assam,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000827,News_Paper,2023,May,Wednesday,Telangana,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,6,6,12,Fatal
SCRAPED_000828,News_Paper,2023,May,Tuesday,Andhra Pradesh,Car,Lorry,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000829,News_Paper,2023,May,Monday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000830,News_Paper,2023,May,Thursday,Madhya Pradesh,Bus,Tractor,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,12,17,Fatal
SCRAPED_000831,News_Paper,2023,May,Wednesday,Andhra Pradesh,Auto Rickshaw,Lorry,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,6,12,18,Fatal
SCRAPED_000832,News_Paper,2023,May,Wednesday,Punjab,Bicycle,Truck,Unknown,Unknown,Under 18,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000833,News_Paper,2023,May,Thursday,Bihar,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,2,3,5,Fatal
SCRAPED_000834,News_Paper,2023,May,Friday,Telangana,Car,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,4,8,12,Fatal
SCRAPED_000835,News_Paper,2023,May,Friday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000836,News_Paper,2023,May,Saturday,Telangana,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000837,News_Paper,2023,May,Saturday,Chhattisgarh,Truck,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000838,News_Paper,2023,May,Monday,Uttar Pradesh,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,5,2,7,Fatal
SCRAPED_000839,News_Paper,2023,May,Monday,Uttar Pradesh,Car,Truck,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,5,6,Fatal
SCRAPED_000840,News_Paper,2023,May,Tuesday,Maharashtra,Bus,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,6,10,16,Fatal
SCRAPED_000841,News_Paper,2023,May,Monday,Bihar,Tractor,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,19,21,Fatal
SCRAPED_000842,News_Paper,2023,May,Tuesday,Maharashtra,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,5,7,12,Fatal
SCRAPED_000843,News_Paper,2023,May,Tuesday,Maharashtra,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000844,News_Paper,2023,May,Tuesday,Uttar Pradesh,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,5,7,Fatal
SCRAPED_000845,News_Paper,2023,May,Wednesday,Maharashtra,Truck,Truck,Unknown,Unknown,Over 51,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000846,News_Paper,2023,May,Wednesday,Tamil Nadu,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000847,News_Paper,2023,May,Thursday,Maharashtra,Truck,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,4,1,5,Fatal
SCRAPED_000848,News_Paper,2023,May,Thursday,Delhi,Truck,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,4,6,Fatal
SCRAPED_000849,News_Paper,2023,May,Wednesday,Madhya Pradesh,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,4,2,6,Fatal
SCRAPED_000850,News_Paper,2023,May,Friday,Uttar Pradesh,Bus,Truck,Unknown,Unknown,Under 18,Head On Collision,Unknown,Unknown,Unknown,1,27,28,Fatal
SCRAPED_000851,News_Paper,2023,May,Saturday,Madhya Pradesh,Van,Tractor,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,3,5,8,Fatal
SCRAPED_000852,News_Paper,2023,May,Saturday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000853,News_Paper,2023,May,Saturday,Uttar Pradesh,Tractor,Nil,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,4,3,7,Fatal
SCRAPED_000854,News_Paper,2023,May,Sunday,Chhattisgarh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000855,News_Paper,2023,May,Sunday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000856,News_Paper,2023,May,Sunday,Rajasthan,Pedestrian,Truck,Unknown,Unknown,Under 18,Hit And Run,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000857,News_Paper,2023,May,Sunday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000858,News_Paper,2023,May,Monday,Jharkhand,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000859,News_Paper,2023,May,Sunday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000860,News_Paper,2023,May,Monday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000861,News_Paper,2023,May,Tuesday,Odisha,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000862,News_Paper,2023,May,Monday,Kerala,Two Wheeler,Truck,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000863,News_Paper,2023,May,Monday,Haryana,Car,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000864,News_Paper,2023,May,Monday,Rajasthan,Truck,Nil,Unknown,Unknown,31-50,Run Off Road,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000865,News_Paper,2023,May,Tuesday,Uttarakhand,Two Wheeler,Truck,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,3,4,Fatal
SCRAPED_000866,News_Paper,2023,May,Monday,Telangana,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,3,1,4,Fatal
SCRAPED_000867,News_Paper,2023,June,Thursday,Jharkhand,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,1,4,5,Fatal
SCRAPED_000868,News_Paper,2023,May,Wednesday,Telangana,Tractor,Nil,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000869,News_Paper,2023,May,Wednesday,Haryana,Pick Up,Truck,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,4,14,18,Fatal
SCRAPED_000870,News_Paper,2023,June,Saturday,Andhra Pradesh,Suv,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,8,12,Fatal
SCRAPED_000871,News_Paper,2023,June,Sunday,Uttar Pradesh,Two Wheeler,Tractor,Unknown,Unknown,31-50,Others,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000872,News_Paper,2023,June,Saturday,Tamil Nadu,Suv,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,5,1,6,Fatal
SCRAPED_000873,News_Paper,2023,June,Saturday,Maharashtra,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000874,News_Paper,2023,June,Tuesday,Karnataka,Suv,Lorry,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,5,13,18,Fatal
SCRAPED_000875,News_Paper,2023,June,Sunday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000876,News_Paper,2023,June,Thursday,Madhya Pradesh,Suv,Truck,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,7,2,9,Fatal
SCRAPED_000877,News_Paper,2023,June,Wednesday,Rajasthan,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,0,4,Fatal
SCRAPED_000878,News_Paper,2023,June,Wednesday,Haryana,Two Wheeler,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000879,News_Paper,2023,June,Friday,Uttar Pradesh,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,3,2,5,Fatal
SCRAPED_000880,News_Paper,2023,June,Friday,Chhattisgarh,Two Wheeler,Tractor,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000881,News_Paper,2023,June,Monday,Telangana,Car,Lorry,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,7,2,9,Fatal
SCRAPED_000882,News_Paper,2023,June,Saturday,Uttar Pradesh,Car,Tractor,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000883,News_Paper,2023,June,Saturday,Bihar,Suv,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,3,3,6,Fatal
SCRAPED_000884,News_Paper,2023,June,Friday,West Bengal,Two Wheeler,Truck,Unknown,Unknown,31-50,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000885,News_Paper,2023,June,Tuesday,Maharashtra,Truck,Nil,Unknown,Unknown,Unknown,Run Off Road,Unknown,Unknown,Unknown,3,2,5,Fatal
SCRAPED_000886,News_Paper,2023,June,Monday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000887,News_Paper,2023,June,Tuesday,Karnataka,Two Wheeler,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000888,News_Paper,2023,June,Wednesday,Punjab,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,3,5,Fatal
SCRAPED_000889,News_Paper,2023,June,Thursday,Tamil Nadu,Van,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000890,News_Paper,2023,June,Thursday,Madhya Pradesh,Two Wheeler,Tractor,Unknown,Unknown,Unknown,Hit From Side,Unknown,Unknown,Unknown,2,1,3,Fatal
SCRAPED_000891,News_Paper,2023,June,Friday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000892,News_Paper,2023,June,Friday,Uttar Pradesh,Two Wheeler,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,2,0,2,Fatal
SCRAPED_000893,News_Paper,2023,June,Sunday,Telangana,Two Wheeler,Tractor,Unknown,Unknown,Over 51,Hit From Back,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000894,News_Paper,2023,June,Tuesday,Haryana,Two Wheeler,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,5,0,5,Fatal
SCRAPED_000895,News_Paper,2023,June,Monday,Bihar,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,3,3,6,Fatal
SCRAPED_000896,News_Paper,2023,June,Wednesday,Assam,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000897,News_Paper,2023,June,Tuesday,Tamil Nadu,Truck,Bus,Unknown,Unknown,18-30,Others,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000898,News_Paper,2023,June,Thursday,Maharashtra,Bus,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,1,18,19,Fatal
SCRAPED_000899,News_Paper,2023,June,Thursday,Madhya Pradesh,Tractor,Pick Up,Unknown,Unknown,18-30,Hit From Side,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000900,News_Paper,2023,June,Friday,Kerala,Two Wheeler,Truck,Unknown,Unknown,18-30,Head On Collision,Unknown,Unknown,Unknown,1,0,1,Fatal
SCRAPED_000901,News_Paper,2023,June,Saturday,Madhya Pradesh,Car,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,2,2,4,Fatal
SCRAPED_000902,News_Paper,2023,June,Sunday,Telangana,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,4,2,6,Fatal
SCRAPED_000903,News_Paper,2023,June,Monday,Chhattisgarh,Two Wheeler,Truck,Unknown,Unknown,18-30,Hit From Side,Unknown,Unknown,Unknown,1,1,2,Fatal
SCRAPED_000904,News_Paper,2023,June,Saturday,Madhya Pradesh,Pedestrian,Truck,Unknown,Unknown,Under 18,Hit And Run,Unknown,Unknown,Unknown,1,2,3,Fatal
SCRAPED_000905,News_Paper,2023,June,Monday,Maharashtra,Auto Rickshaw,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,8,7,15,Fatal
SCRAPED_000906,News_Paper,2023,June,Saturday,Uttar Pradesh,Car,Tractor,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,4,2,6,Fatal
SCRAPED_000907,News_Paper,2023,June,Tuesday,Odisha,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000908,News_Paper,2023,June,Tuesday,Madhya Pradesh,Truck,Gorge,Unknown,Unknown,Unknown,Vehicle Overturn,Unknown,Unknown,Unknown,5,45,50,Fatal
SCRAPED_000909,News_Paper,2023,June,Tuesday,Odisha,Car,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,3,0,3,Fatal
SCRAPED_000910,News_Paper,2023,June,Wednesday,Odisha,Pedestrian,Truck,Unknown,Unknown,Unknown,Hit And Run,Unknown,Unknown,Unknown,5,9,14,Fatal
SCRAPED_000911,News_Paper,2023,June,Friday,Maharashtra,Suv,Truck,Unknown,Unknown,Unknown,Others,Unknown,Unknown,Unknown,6,11,17,Fatal
SCRAPED_000912,News_Paper,2023,June,Wednesday,Madhya Pradesh,Two Wheeler,Truck,Unknown,Unknown,31-50,Head On Collision,Unknown,Unknown,Unknown,1,2,3,Fatal
SCRAPED_000913,News_Paper,2023,June,Thursday,Uttar Pradesh,Suv,Truck,Unknown,Unknown,Unknown,With Parked Vehicle,Unknown,Unknown,Unknown,7,2,9,Fatal
SCRAPED_000914,News_Paper,2023,June,Friday,Rajasthan,Jugaad Vehicle,Truck,Unknown,Unknown,Unknown,Head On Collision,Unknown,Unknown,Unknown,2,19,21,Fatal
SCRAPED_000915,News_Paper,2023,June,Friday,Maharashtra,Suv,Truck,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,3,6,9,Fatal
SCRAPED_000916,News_Paper,2023,June,Friday,Tamil Nadu,Two Wheeler,Tractor,Unknown,Unknown,Unknown,Hit From Back,Unknown,Unknown,Unknown,2,1,3,Fatal
